product_id,price_id,mofu_sku,supplier_sku,product_name,brand,category,variant_mode,variant_key,variant_label_zh,is_default_price,is_storefront_sellable_price,storefront_selection_issue,current_hkd,current_cents,cost_cny,cost_source,local_cost_source_file,cost_hkd_at_fixed_fx,unrounded_proposed_hkd,proposed_hkd,proposed_cents,price_change_hkd,price_change_percent,estimated_domestic_stripe_fee_hkd,estimated_net_margin_after_domestic_stripe_fee,replacement_price_metadata_key_count_before,replacement_price_metadata_key_count_after,product_policy_metadata_key_count_before,product_policy_metadata_key_count_after,proposed_product_policy_metadata_additions,proposed_product_policy_metadata_replacements,product_policy_metadata_capacity_blocked,pricing_status,approval_manifest_scope
prod_V8uIgedRHwtgJJ,price_1U8cUJRyM6dRKLtZoV9l2W9Y,MH-CAT-GNSP-012,,銀之匙 三ツ星グルメ 夾心奶油 腸胃健康魚味三拼乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Gut-Health Fish Three-Recipe Dry Cat Food 180g,銀之匙／三ツ星グルメ,cats,single,180g,180g,True,True,,95.90,9590,44.8000,stripe_price_metadata.cost_cny,,52.2099,91.8895,91.90,9190,-4.00,-4.1710,5.4746,0.3723,10,10,29,32,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8uIc8IHCyEuCW,price_1U8cUCRyM6dRKLtZZdqgSvlS,MH-CAT-GNSP-013,,銀之匙 三ツ星グルメ 夾心奶油 金槍魚鰹魚味乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & Bonito Dry Cat Food 180g,銀之匙／三ツ星グルメ,cats,single,180g,180g,True,True,,95.90,9590,44.8000,stripe_price_metadata.cost_cny,,52.2099,91.8895,91.90,9190,-4.00,-4.1710,5.4746,0.3723,10,10,29,32,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8uID4s03TNUrL,price_1U8cUERyM6dRKLtZmdIE2erH,MH-CAT-GNSP-014,,銀之匙 三ツ星グルメ 夾心奶油 金槍魚鯛魚味乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & Sea Bream Dry Cat Food 180g,銀之匙／三ツ星グルメ,cats,single,180g,180g,True,True,,95.90,9590,44.8000,stripe_price_metadata.cost_cny,,52.2099,91.8895,91.90,9190,-4.00,-4.1710,5.4746,0.3723,10,10,29,32,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vr5nCW67gu8X,price_1U8e0ARyM6dRKLtZWOXn9WYV,MH-CAT-GNSP-015,,銀之匙 三ツ星グルメ 魚肉奶油夾心 鮪魚及白蝦味乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & White Shrimp Dry Cat Food 180g,銀之匙／三ツ星グルメ,cats,single,single,鮪魚及白蝦味,True,True,,116.90,11690,55.0000,stripe_price_metadata.cost_cny,,64.0970,112.8107,112.90,11290,-4.00,-3.4217,6.1886,0.3775,10,10,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8th4gMOUDUrzu,price_1U8btqRyM6dRKLtZ3JpWeJNI,MH-CAT-GNSP-016,,銀之匙 三ツ星グルメ 夾心奶油 魚肉雞里脊三拼乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Fish & Chicken Tender Three-Recipe Dry Cat Food 180g,銀之匙／三ツ星グルメ,cats,single,single,180g (18g × 10 bags),True,True,,99.90,9990,46.8000,stripe_price_metadata.cost_cny,,54.5407,95.9917,96.90,9690,-3.00,-3.0030,5.6446,0.3789,10,10,33,36,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8thb2VVnmHjCY,price_1U8bttRyM6dRKLtZYVjv60by,MH-CAT-GNSP-017,,銀之匙 三ツ星グルメ 夾心奶油 金槍魚鰹魚毛球護理乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & Bonito Hairball Care Dry Cat Food 180g,銀之匙／三ツ星グルメ,cats,single,single,180g (18g × 10 bags),True,True,,99.90,9990,46.8000,stripe_price_metadata.cost_cny,,54.5407,95.9917,96.90,9690,-3.00,-3.0030,5.6446,0.3789,10,10,33,36,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8th51dTMblovb,price_1U8btoRyM6dRKLtZuVNr212k,MH-CAT-GNSP-018,,銀之匙 三ツ星グルメ 夾心奶油 金槍魚雞里脊味乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & Chicken Tender Dry Cat Food 180g,銀之匙／三ツ星グルメ,cats,single,single,180g (18g × 10 bags),True,True,,99.90,9990,46.8000,stripe_price_metadata.cost_cny,,54.5407,95.9917,96.90,9690,-3.00,-3.0030,5.6446,0.3789,10,10,33,36,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8thjTAXBn4Lnx,price_1U8btlRyM6dRKLtZG99b8TZR,MH-CAT-GNSP-019,,銀之匙 三ツ星グルメ 香酥魚香毛球護理乾糧 240g｜Gin no Spoon Mitsuboshi Gourmet Fish Recipe Hairball Care Dry Cat Food 240g,銀之匙／三ツ星グルメ,cats,single,single,240g (20g × 12 bags),True,True,,95.90,9590,44.8000,stripe_price_metadata.cost_cny,,52.2099,91.8895,91.90,9190,-4.00,-4.1710,5.4746,0.3723,10,10,33,36,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8thBqcqHiv3cZ,price_1U8bu8RyM6dRKLtZrtZ6IOrx,MH-CAT-GNSP-020,,銀之匙 三ツ星グルメ 幼貓魚味加牛奶乾糧 240g｜Gin no Spoon Mitsuboshi Gourmet Kitten Fish Recipe with Milk Dry Cat Food 240g,銀之匙／三ツ星グルメ,cats,single,single,240g (20g × 12 bags),True,True,,99.90,9990,46.8000,stripe_price_metadata.cost_cny,,54.5407,95.9917,96.90,9690,-3.00,-3.0030,5.6446,0.3789,10,10,33,36,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8thwhOf6ahDTN,price_1U8bu5RyM6dRKLtZGPNwKLAo,MH-CAT-GNSP-021,,銀之匙 三ツ星グルメ 10歲起腎臟健康維護魚味四拼乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet 10+ Kidney Health Maintenance Fish Four-Recipe Dry Cat Food 200g,銀之匙／三ツ星グルメ,cats,single,single,200g (20g × 10 bags),True,True,,99.90,9990,46.8000,stripe_price_metadata.cost_cny,,54.5407,95.9917,96.90,9690,-3.00,-3.0030,5.6446,0.3789,10,10,33,36,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8thRjwLfHWe9X,price_1U8btvRyM6dRKLtZPuQqw0hP,MH-CAT-GNSP-022,,銀之匙 三ツ星グルメ 鮮旨香 魚肉雞里脊三拼乾糧 160g｜Gin no Spoon Mitsuboshi Gourmet Shimi-Uma Fish & Chicken Tender Three-Recipe Dry Cat Food 160g,銀之匙／三ツ星グルメ,cats,single,single,160g (16g × 10 bags),True,True,,99.90,9990,46.8000,stripe_price_metadata.cost_cny,,54.5407,95.9917,96.90,9690,-3.00,-3.0030,5.6446,0.3789,10,10,33,36,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8thsQJq4RYszQ,price_1U8btyRyM6dRKLtZ2aDVvnPF,MH-CAT-GNSP-023,,"銀之匙 三ツ星グルメ 鮮旨香 金槍魚雞里脊鰹魚乾糧 192g｜Gin no Spoon Mitsuboshi Gourmet Shimi-Uma Tuna, Chicken Tender & Bonito Dry Cat Food 192g",銀之匙／三ツ星グルメ,cats,single,single,192g (16g × 12 bags),True,True,,99.90,9990,46.8000,stripe_price_metadata.cost_cny,,54.5407,95.9917,96.90,9690,-3.00,-3.0030,5.6446,0.3789,10,10,33,36,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8thk9qKECj0in,price_1U8bu0RyM6dRKLtZKGEvnAcj,MH-CAT-GNSP-024,,"銀之匙 三ツ星グルメ 鮮旨香 金槍魚鯛魚鰹魚乾糧 192g｜Gin no Spoon Mitsuboshi Gourmet Shimi-Uma Tuna, Sea Bream & Bonito Dry Cat Food 192g",銀之匙／三ツ星グルメ,cats,single,single,192g (16g × 12 bags),True,True,,99.90,9990,46.8000,stripe_price_metadata.cost_cny,,54.5407,95.9917,96.90,9690,-3.00,-3.0030,5.6446,0.3789,10,10,33,36,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8thPo6RjbpnwO,price_1U8bu3RyM6dRKLtZLjAK97QM,MH-CAT-GNSP-025,,銀之匙 三ツ星グルメ 餐後吐毛輕減及毛球護理魚味乾糧 192g｜Gin no Spoon Mitsuboshi Gourmet Fish Recipe Dry Cat Food for Reduced Post-Meal Vomiting & Hairball Care 192g,銀之匙／三ツ星グルメ,cats,single,single,192g (16g × 12 bags),True,True,,99.90,9990,46.8000,stripe_price_metadata.cost_cny,,54.5407,95.9917,96.90,9690,-3.00,-3.0030,5.6446,0.3789,10,10,33,36,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8W0oLt83VbMEB,price_1U8VgvRyM6dRKLtZh8vgbQgO,MH-CAT-MCK-001,,三文魚 17g (預定),Mamacook,cats,single,,單一規格,True,True,,106.90,10690,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W0n6wDbyKpya,price_1U8VgxRyM6dRKLtZMYRg7EId,MH-CAT-MCK-002,,圓粒雞里脊 18g (現貨 / 賞味 28.01),Mamacook,cats,single,,單一規格,True,True,,64.90,6490,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W0BWVdW0bKlr,price_1U8VgzRyM6dRKLtZMgGqC4Ob,MH-CAT-MCK-003,,扇貝 11g (現貨 / 27.01.15),Mamacook,cats,single,,單一規格,True,True,,78.90,7890,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W0eQFDHSCPxC,price_1U8VhERyM6dRKLtZRJUYIode,MH-CAT-MCK-004,,牛大腿肉 17g (現貨 / 2027.12.01),Mamacook,cats,single,,單一規格,True,True,,82.90,8290,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W0xHzc6tqf3B,price_1U8VhORyM6dRKLtZaHHmw4vx,MH-CAT-MCK-005,,胡瓜魚凍干 10g (預定),Mamacook,cats,single,,單一規格,True,True,,80.90,8090,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W0fChA9h4VNq,price_1U8VhQRyM6dRKLtZcmZ9StPG,MH-CAT-MCK-006,,虹鱒魚 15g (現貨 / 賞味 27.5),Mamacook,cats,single,,單一規格,True,True,,80.90,8090,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W0DDhtV271xl,price_1U8VhSRyM6dRKLtZMdg6lgBN,MH-CAT-MCK-007,,豬大腿肉 20g (預定),Mamacook,cats,single,,單一規格,True,True,,73.90,7390,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W0LKmYo2bfxf,price_1U8VhTRyM6dRKLtZCXZk7rs1,MH-CAT-MCK-008,,豬心 25g (預定 (缺貨)),Mamacook,cats,single,,單一規格,True,True,,75.90,7590,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W0mdB77ZJc5M,price_1U8VhVRyM6dRKLtZ2SNCvfDD,MH-CAT-MCK-009,,金槍魚 14g (預定),Mamacook,cats,single,,單一規格,True,True,,80.90,8090,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W073h3MHqGhr,price_1U8VhXRyM6dRKLtZpnl8JDZN,MH-CAT-MCK-010,,銀魚 10g (預定),Mamacook,cats,single,,單一規格,True,True,,78.90,7890,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8VzG9Cs8B2Rjb,price_1U8VhhRyM6dRKLtZreAjaaqG,MH-CAT-MCK-011,,雞胸肉 150g (現貨 / 賞味 27.10),Mamacook,cats,single,,單一規格,True,True,,262.90,26290,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8VzTooOH64y65,price_1U8VhiRyM6dRKLtZcE0BERx5,MH-CAT-MCK-012,,雞胸肉 30g (現貨 / 賞味 28.01),Mamacook,cats,single,,單一規格,True,True,,77.90,7790,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W07sgetW5UqK,price_1U8VhkRyM6dRKLtZzV6cvj1O,MH-CAT-MCK-013,,雞胸肉碎沫凍干粉拌飯 (現貨 / 2027.11.17),Mamacook,cats,single,,單一規格,True,True,,75.90,7590,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W0oMeIOyFLhp,price_1U8Ey0RyM6dRKLtZea02ekZN,MH-CAT-MCK-014,,雞胸肉雞肝凍干 120g (現貨 / 27.07),Mamacook,cats,single,,單一規格,True,True,,250.90,25090,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8VzYLI6mgAR3P,price_1U8VhmRyM6dRKLtZQLMUjgZb,MH-CAT-MCK-015,,雞胸肉雞肝凍干 18g (預定),Mamacook,cats,single,,單一規格,True,True,,62.90,6290,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W06fowHsMOSF,price_1U8Ey3RyM6dRKLtZ4nscQPyL,MH-CAT-MCK-016,,雞胸肉雞肫凍干 120g (現貨 / 2027.04.03),Mamacook,cats,single,,單一規格,True,True,,250.90,25090,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W072ieTWyOZ7,price_1U8VhoRyM6dRKLtZEPUbvHtX,MH-CAT-MCK-017,,雞胸肉雞肫凍干 18g (現貨 / 2027.04.25),Mamacook,cats,single,,單一規格,True,True,,62.90,6290,,,,,,,,,,,,,,45,50,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8Vz4r6kx51OK2,price_1U8VhrRyM6dRKLtZCmbpVwO6,MH-CAT-MCK-018,,雞里脊 150g (現貨 / 2027.11.30),Mamacook,cats,single,,單一規格,True,True,,262.90,26290,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8VzICRXhFqVtH,price_1U8VhsRyM6dRKLtZxrrjuIFL,MH-CAT-MCK-019,,雞里脊 30g (預定),Mamacook,cats,single,,單一規格,True,True,,77.90,7790,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8W0OgEY0HBtlD,price_1U8VhuRyM6dRKLtZgTSXTyfh,MH-CAT-MCK-020,,雞里脊碎沫凍干粉拌飯 (預定),Mamacook,cats,single,,單一規格,True,True,,90.90,9090,,,,,,,,,,,,,,41,46,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_cny_to_hkd': '1.1654', 'pricing_retail_multiplier': '1.76', 'pricing_rounding': 'upward .90', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,awaiting_cny_cost_for_storefront_price,False
prod_V8xXn4fyGQ2Iwg,price_1U8fcPRyM6dRKLtZkmzKQFaa,MH-CAT-MONP-001,monpetit-crispy-kiss-bonito-smallfish-broth-30g,Mon Petit Crispy Kiss 鰹魚及小魚高湯味貓咪小食 30g｜Mon Petit Crispy Kiss Bonito and Small Fish Broth Cat Treats 30g,Purina Mon Petit,cats,single,single,鰹魚及小魚高湯味｜30g,True,True,,29.90,2990,13.9000,stripe_price_metadata.cost_cny,,16.1991,28.5103,28.90,2890,-1.00,-3.3445,3.3326,0.3242,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xXSx8MWb3Y8D,price_1U8fcGRyM6dRKLtZbNYK0jlM,MH-CAT-MONP-002,monpetit-crispy-kiss-cheese-chicken-30g,Mon Petit Crispy Kiss 芝士及雞肉味貓咪小食 30g｜Mon Petit Crispy Kiss Cheese and Chicken Flavour Cat Treats 30g,Purina Mon Petit,cats,single,single,芝士及雞肉味｜30g,True,True,,29.90,2990,13.9000,stripe_price_metadata.cost_cny,,16.1991,28.5103,28.90,2890,-1.00,-3.3445,3.3326,0.3242,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xXLMbKeB2tb9,price_1U8fcDRyM6dRKLtZDd0FVQMW,MH-CAT-MONP-003,monpetit-crispy-kiss-fish-chicken-catnip-24g,Mon Petit Crispy Kiss 鮮魚雞肉貓薄荷味貓咪小食 24g｜Mon Petit Crispy Kiss Fish and Chicken with Catnip Cat Treats 24g,Purina Mon Petit,cats,single,single,鮮魚、雞肉及貓薄荷｜24g,True,True,,29.90,2990,13.9000,stripe_price_metadata.cost_cny,,16.1991,28.5103,28.90,2890,-1.00,-3.3445,3.3326,0.3242,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xXYKr9wN7Aee,price_1U8fcJRyM6dRKLtZd8RKpg9m,MH-CAT-MONP-004,monpetit-crispy-kiss-fish-select-30g,Mon Petit Crispy Kiss 鮮魚精選貓咪小食 30g｜Mon Petit Crispy Kiss Fish Select Cat Treats 30g,Purina Mon Petit,cats,single,single,鮮魚精選｜30g,True,True,,29.90,2990,13.9000,stripe_price_metadata.cost_cny,,16.1991,28.5103,28.90,2890,-1.00,-3.3445,3.3326,0.3242,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xX5m49XGPiSw,price_1U8fcFRyM6dRKLtZeD9cGjwS,MH-CAT-MONP-005,monpetit-crispy-kiss-luxury-chicken-24g,Mon Petit Crispy Kiss 奢華雞肉味貓咪小食 24g｜Mon Petit Crispy Kiss Luxury Chicken Flavour Cat Treats 24g,Purina Mon Petit,cats,single,single,奢華雞肉味｜24g,True,True,,29.90,2990,13.9000,stripe_price_metadata.cost_cny,,16.1991,28.5103,28.90,2890,-1.00,-3.3445,3.3326,0.3242,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xXBfCtwPwxjK,price_1U8fcERyM6dRKLtZ463dtKpL,MH-CAT-MONP-006,monpetit-crispy-kiss-luxury-fish-24g,Mon Petit Crispy Kiss 奢華鮮魚味貓咪小食 24g｜Mon Petit Crispy Kiss Luxury Fish Flavour Cat Treats 24g,Purina Mon Petit,cats,single,single,奢華鮮魚味｜24g,True,True,,29.90,2990,13.9000,stripe_price_metadata.cost_cny,,16.1991,28.5103,28.90,2890,-1.00,-3.3445,3.3326,0.3242,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
