product_id,price_id,mofu_sku,product_name,brand,product_active,price_active,currency,price_type,is_default_price,active_hkd_price_count_for_product,current_hkd,current_cents,cost_cny,cost_source,unrounded_proposed_hkd,proposed_hkd,proposed_cents,price_change_hkd,price_change_percent,pricing_status,write_action
prod_V8thPo6RjbpnwO,price_1U8bu3RyM6dRKLtZLjAK97QM,MH-CAT-GNSP-025,銀之匙 三ツ星グルメ 餐後吐毛輕減及毛球護理魚味乾糧 192g｜Gin no Spoon Mitsuboshi Gourmet Fish Recipe Dry Cat Food for Reduced Post-Meal Vomiting & Hairball Care 192g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,99.90,9990,46.8000,live_price_metadata:cost_cny,96.04,96.90,9690,-3.00,-3.0030,recalculable_preview_only,preview_only_no_stripe_write
prod_V8thRjwLfHWe9X,price_1U8btvRyM6dRKLtZPuQqw0hP,MH-CAT-GNSP-022,銀之匙 三ツ星グルメ 鮮旨香 魚肉雞里脊三拼乾糧 160g｜Gin no Spoon Mitsuboshi Gourmet Shimi-Uma Fish & Chicken Tender Three-Recipe Dry Cat Food 160g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,99.90,9990,46.8000,live_price_metadata:cost_cny,96.04,96.90,9690,-3.00,-3.0030,recalculable_preview_only,preview_only_no_stripe_write
prod_V8thb2VVnmHjCY,price_1U8bttRyM6dRKLtZYVjv60by,MH-CAT-GNSP-017,銀之匙 三ツ星グルメ 夾心奶油 金槍魚鰹魚毛球護理乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & Bonito Hairball Care Dry Cat Food 180g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,99.90,9990,46.8000,live_price_metadata:cost_cny,96.04,96.90,9690,-3.00,-3.0030,recalculable_preview_only,preview_only_no_stripe_write
prod_V8thjTAXBn4Lnx,price_1U8btlRyM6dRKLtZG99b8TZR,MH-CAT-GNSP-019,銀之匙 三ツ星グルメ 香酥魚香毛球護理乾糧 240g｜Gin no Spoon Mitsuboshi Gourmet Fish Recipe Hairball Care Dry Cat Food 240g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,95.90,9590,44.8000,live_price_metadata:cost_cny,91.94,92.90,9290,-3.00,-3.1283,recalculable_preview_only,preview_only_no_stripe_write
prod_V8thk9qKECj0in,price_1U8bu0RyM6dRKLtZKGEvnAcj,MH-CAT-GNSP-024,"銀之匙 三ツ星グルメ 鮮旨香 金槍魚鯛魚鰹魚乾糧 192g｜Gin no Spoon Mitsuboshi Gourmet Shimi-Uma Tuna, Sea Bream & Bonito Dry Cat Food 192g",銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,99.90,9990,46.8000,live_price_metadata:cost_cny,96.04,96.90,9690,-3.00,-3.0030,recalculable_preview_only,preview_only_no_stripe_write
prod_V8thsQJq4RYszQ,price_1U8btyRyM6dRKLtZ2aDVvnPF,MH-CAT-GNSP-023,"銀之匙 三ツ星グルメ 鮮旨香 金槍魚雞里脊鰹魚乾糧 192g｜Gin no Spoon Mitsuboshi Gourmet Shimi-Uma Tuna, Chicken Tender & Bonito Dry Cat Food 192g",銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,99.90,9990,46.8000,live_price_metadata:cost_cny,96.04,96.90,9690,-3.00,-3.0030,recalculable_preview_only,preview_only_no_stripe_write
prod_V8thwhOf6ahDTN,price_1U8bu5RyM6dRKLtZGPNwKLAo,MH-CAT-GNSP-021,銀之匙 三ツ星グルメ 10歲起腎臟健康維護魚味四拼乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet 10+ Kidney Health Maintenance Fish Four-Recipe Dry Cat Food 200g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,99.90,9990,46.8000,live_price_metadata:cost_cny,96.04,96.90,9690,-3.00,-3.0030,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uID4s03TNUrL,price_1U8cUERyM6dRKLtZmdIE2erH,MH-CAT-GNSP-014,銀之匙 三ツ星グルメ 夾心奶油 金槍魚鯛魚味乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & Sea Bream Dry Cat Food 180g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,95.90,9590,44.8000,live_price_metadata:cost_cny,91.94,92.90,9290,-3.00,-3.1283,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uILuFno1z4MZ,price_1U8cUMRyM6dRKLtZiqoZhzs8,MH-CAT-GNSP-008,銀之匙 三ツ星グルメ 香酥魚香 腸胃健康照護乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet Aromatic Fish Gut-Health Care Dry Cat Food 200g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,95.90,9590,44.8000,live_price_metadata:cost_cny,91.94,92.90,9290,-3.00,-3.1283,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uIO7LzUQjeCT,price_1U8cU0RyM6dRKLtZ8uu3Ejr3,MH-CAT-UCM-001,Unicharm Deotoilet 消臭抗菌沸石貓砂 清新庭院香 3.8L｜Unicharm Deotoilet Deodorising Antibacterial Zeolite Cat Litter Natural Green 3.8L,Unicharm Deotoilet,True,True,HKD,one_time,True,1,91.90,9190,43.0000,live_price_metadata:cost_cny,88.24,88.90,8890,-3.00,-3.2644,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uIOVwsFqgPTV,price_1U8cU3RyM6dRKLtZBkHsqyun,MH-LIF-ST-001,Nyantomo 清潔貓廁所 脫臭抗菌木質貓砂 4.4L｜Nyantomo Deodorising Antibacterial Wood Cat Litter 4.4L,S.T. ニャンとも清潔トイレ,True,True,HKD,one_time,False,3,203.90,20390,96.0000,live_price_metadata:cost_cny,197.01,197.90,19790,-6.00,-2.9426,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uIOVwsFqgPTV,price_1U8cU3RyM6dRKLtZTKnfNwxt,MH-LIF-ST-001,Nyantomo 清潔貓廁所 脫臭抗菌木質貓砂 4.4L｜Nyantomo Deodorising Antibacterial Wood Cat Litter 4.4L,S.T. ニャンとも清潔トイレ,True,True,HKD,one_time,False,3,203.90,20390,96.0000,live_price_metadata:cost_cny,197.01,197.90,19790,-6.00,-2.9426,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uIOVwsFqgPTV,price_1U8cU3RyM6dRKLtZYlkAeABl,MH-LIF-ST-001,Nyantomo 清潔貓廁所 脫臭抗菌木質貓砂 4.4L｜Nyantomo Deodorising Antibacterial Wood Cat Litter 4.4L,S.T. ニャンとも清潔トイレ,True,True,HKD,one_time,True,3,203.90,20390,96.0000,live_price_metadata:cost_cny,197.01,197.90,19790,-6.00,-2.9426,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uIPfhAKY5ONF,price_1U8cU9RyM6dRKLtZnyUTF5xl,MH-CAT-SNP-001,SNAPPY 低粉塵膨潤土貓砂 原味無香 7L｜SNAPPY Low-Dust Bentonite Cat Litter Unscented 7L,SNAPPY,True,True,HKD,one_time,True,1,96.90,9690,45.4500,live_price_metadata:cost_cny,93.27,93.90,9390,-3.00,-3.0960,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uIc8IHCyEuCW,price_1U8cUCRyM6dRKLtZZdqgSvlS,MH-CAT-GNSP-013,銀之匙 三ツ星グルメ 夾心奶油 金槍魚鰹魚味乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & Bonito Dry Cat Food 180g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,95.90,9590,44.8000,live_price_metadata:cost_cny,91.94,92.90,9290,-3.00,-3.1283,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uIfmE32YGKQz,price_1U8cUHRyM6dRKLtZILTR8TCU,MH-CAT-GNSP-011,銀之匙 三ツ星グルメ 夾心奶油 魚味綜合乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Assorted Fish Dry Cat Food 180g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,95.90,9590,44.8000,live_price_metadata:cost_cny,91.94,92.90,9290,-3.00,-3.1283,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uIgedRHwtgJJ,price_1U8cUJRyM6dRKLtZoV9l2W9Y,MH-CAT-GNSP-012,銀之匙 三ツ星グルメ 夾心奶油 腸胃健康魚味三拼乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Gut-Health Fish Three-Recipe Dry Cat Food 180g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,95.90,9590,44.8000,live_price_metadata:cost_cny,91.94,92.90,9290,-3.00,-3.1283,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uInkIOBbpTsp,price_1U8cU6RyM6dRKLtZIwFymbls,MH-CAT-PAMAX-001,PAMAX Miracle Series 生物酶除味貓砂 2.7kg｜PAMAX Miracle Series Enzyme Odour-Control Cat Litter 2.7kg,PAMAX,True,True,HKD,one_time,False,3,190.90,19090,90.0000,live_price_metadata:cost_cny,184.69,184.90,18490,-6.00,-3.1430,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uInkIOBbpTsp,price_1U8cU6RyM6dRKLtZuYsvr2FS,MH-CAT-PAMAX-001,PAMAX Miracle Series 生物酶除味貓砂 2.7kg｜PAMAX Miracle Series Enzyme Odour-Control Cat Litter 2.7kg,PAMAX,True,True,HKD,one_time,True,3,97.90,9790,46.0000,live_price_metadata:cost_cny,94.40,94.90,9490,-3.00,-3.0644,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uInkIOBbpTsp,price_1U8cU7RyM6dRKLtZu7s2FINt,MH-CAT-PAMAX-001,PAMAX Miracle Series 生物酶除味貓砂 2.7kg｜PAMAX Miracle Series Enzyme Odour-Control Cat Litter 2.7kg,PAMAX,True,True,HKD,one_time,False,3,472.90,47290,223.0000,live_price_metadata:cost_cny,457.63,457.90,45790,-15.00,-3.1719,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uJI32Jxh5dCc,price_1U8cUPRyM6dRKLtZO8S4Hj2n,MH-CAT-GNSP-007,銀之匙 三ツ星グルメ 香酥魚香 魚肉雞肉四拼乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet Aromatic Fish & Chicken Four-Recipe Dry Cat Food 200g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,95.90,9590,44.8000,live_price_metadata:cost_cny,91.94,92.90,9290,-3.00,-3.1283,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uJPueROjgX6L,price_1U8cURRyM6dRKLtZxOISi7XP,MH-CAT-GNSP-009,銀之匙 三ツ星グルメ 香酥魚香 毛球護理乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet Aromatic Fish Hairball Care Dry Cat Food 200g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,95.90,9590,44.8000,live_price_metadata:cost_cny,91.94,92.90,9290,-3.00,-3.1283,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uJVy7nhLvdrI,price_1U8cUXRyM6dRKLtZaTGFfSor,MH-CAT-GNSP-010,"銀之匙 三ツ星グルメ 香酥魚香 金槍魚鯛魚鰹魚扇貝乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet Aromatic Tuna, Sea Bream, Bonito & Scallop Dry Cat Food 200g",銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,95.90,9590,44.8000,live_price_metadata:cost_cny,91.94,92.90,9290,-3.00,-3.1283,recalculable_preview_only,preview_only_no_stripe_write
prod_V8uJcEJtSEmb69,price_1U8cUURyM6dRKLtZjiy5wjhq,MH-CAT-GNSP-006,銀之匙 三ツ星グルメ 香酥魚香 魚味綜合乾糧 200g｜Gin no Spoon Mitsuboshi Gourmet Aromatic Assorted Fish Dry Cat Food 200g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,95.90,9590,44.8000,live_price_metadata:cost_cny,91.94,92.90,9290,-3.00,-3.1283,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vq78vZ3hdOmK,price_1U8dzLRyM6dRKLtZiNLM7My7,MH-CAT-SNR-014,AIM30 Karitto Treats 酥脆貓咪零食 鮮魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Fish Flavour 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,30.90,3090,14.4000,live_price_metadata:cost_cny,29.55,29.90,2990,-1.00,-3.2362,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vr09YUCbk2x6,price_1U8dzoRyM6dRKLtZuW3r2eij,MH-CAT-SNR-018,AIM30 Karitto Treats 酥脆貓咪零食 乳酸菌吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna with Lactic Acid Bacteria 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,30.90,3090,14.4000,live_price_metadata:cost_cny,29.55,29.90,2990,-1.00,-3.2362,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vr3X8ZjnY554,price_1U8dzQRyM6dRKLtZJ5Dc0Gve,MH-CAT-SNR-020,AIM30 Karitto Treats 酥脆貓咪零食 三文魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Salmon Flavour 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,30.90,3090,14.4000,live_price_metadata:cost_cny,29.55,29.90,2990,-1.00,-3.2362,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vr5nCW67gu8X,price_1U8e0ARyM6dRKLtZWOXn9WYV,MH-CAT-GNSP-015,銀之匙 三ツ星グルメ 魚肉奶油夾心 鮪魚及白蝦味乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & White Shrimp Dry Cat Food 180g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,116.90,11690,55.0000,live_price_metadata:cost_cny,112.87,112.90,11290,-4.00,-3.4217,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vr8q8jdO6wNr,price_1U8dzaRyM6dRKLtZjQNjilZt,MH-CAT-SNR-023,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna Flavour 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,42.90,4290,19.8000,live_price_metadata:cost_cny,40.63,40.90,4090,-2.00,-4.6620,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrBdjzLlg7F7,price_1U8e0FRyM6dRKLtZE4JPj5uL,MH-CAT-SNR-004,AIM30 Karitto Treats 酥脆貓咪零食 雞肉及牛肉味 25g｜AIM30 Karitto Treats 酥脆貓咪零食 雞肉及牛肉味 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,50.90,5090,23.8000,live_price_metadata:cost_cny,48.84,48.90,4890,-2.00,-3.9293,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrCIoYlfznHf,price_1U8dzgRyM6dRKLtZTCmIF0v5,MH-CAT-SNR-010,AIM30 Karitto Treats 酥脆貓咪零食 鰹魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Bonito Flavour 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,42.90,4290,19.8000,live_price_metadata:cost_cny,40.63,40.90,4090,-2.00,-4.6620,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrEGzFHOkIGq,price_1U8dzlRyM6dRKLtZddHrurtA,MH-CAT-SNR-017,AIM30 Karitto Treats 酥脆貓咪零食 毛球護理吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Hairball Care Tuna 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,30.90,3090,14.4000,live_price_metadata:cost_cny,29.55,29.90,2990,-1.00,-3.2362,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrEO4eoZSj2o,price_1U8dzVRyM6dRKLtZNWWJarJn,MH-CAT-SNR-011,AIM30 Karitto Treats 酥脆貓咪零食 芝士味 25g｜AIM30 Karitto Treats Crispy Cat Treats Cheese Flavour 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,30.90,3090,14.4000,live_price_metadata:cost_cny,29.55,29.90,2990,-1.00,-3.2362,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrEgpUGj9fjI,price_1U8dzzRyM6dRKLtZyAr6CctM,MH-CAT-SNR-016,AIM30 Karitto Treats 酥脆貓咪零食 魚味四種綜合包 80g｜AIM30 Karitto Treats Crispy Cat Treats Four Fish Flavours Assortment 80g,Sunrise AIM30,True,True,HKD,one_time,True,1,118.90,11890,56.0000,live_price_metadata:cost_cny,114.92,115.90,11590,-3.00,-2.5231,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrJdunHu4yQD,price_1U8dziRyM6dRKLtZ8ixLg9g3,MH-CAT-SNR-022,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及蟹肉味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna & Crab Flavour 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,30.90,3090,14.4000,live_price_metadata:cost_cny,29.55,29.90,2990,-1.00,-3.2362,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrSwyPdcre4F,price_1U8e04RyM6dRKLtZkoQSmpqZ,MH-CAT-SNR-002,AIM30 貓咪雞肉絲 25g｜AIM30 Cat Shredded Chicken Fillet 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,30.90,3090,14.4000,live_price_metadata:cost_cny,29.55,29.90,2990,-1.00,-3.2362,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrVGdqH472WR,price_1U8dzYRyM6dRKLtZ80e1VIfP,MH-CAT-SNR-009,AIM30 Karitto Treats 酥脆貓咪零食 牛肉味 25g｜AIM30 Karitto Treats Crispy Cat Treats Beef Flavour 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,30.90,3090,14.4000,live_price_metadata:cost_cny,29.55,29.90,2990,-1.00,-3.2362,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrYMEciXr909,price_1U8dztRyM6dRKLtZ3WxywbNW,MH-CAT-SNR-015,AIM30 Karitto Treats 酥脆貓咪零食 鮮魚味 80g｜AIM30 Karitto Treats Crispy Cat Treats Fish Flavour 80g,Sunrise AIM30,True,True,HKD,one_time,True,1,118.90,11890,56.0000,live_price_metadata:cost_cny,114.92,115.90,11590,-3.00,-2.5231,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vragc9O6bDre,price_1U8dzdRyM6dRKLtZmYLY5TKe,MH-CAT-SNR-019,AIM30 Karitto Treats 酥脆貓咪零食 金槍魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna Flavour 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,30.90,3090,14.4000,live_price_metadata:cost_cny,29.55,29.90,2990,-1.00,-3.2362,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vriJ8BqO90r3,price_1U8e01RyM6dRKLtZOgbpOPvb,MH-CAT-SNR-001,AIM30 貓咪鰹魚削節 12g｜AIM30 Cat Bonito Flakes 12g,Sunrise AIM30,True,True,HKD,one_time,True,1,42.90,4290,19.8000,live_price_metadata:cost_cny,40.63,40.90,4090,-2.00,-4.6620,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrkohKHcwdKL,price_1U8dzNRyM6dRKLtZwBGGo3H9,MH-CAT-SNR-012,AIM30 Karitto Treats 酥脆貓咪零食 雞肉味 25g｜AIM30 Karitto Treats Crispy Cat Treats Chicken Flavour 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,30.90,3090,14.4000,live_price_metadata:cost_cny,29.55,29.90,2990,-1.00,-3.2362,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vro3NAxi0isd,price_1U8e07RyM6dRKLtZMgv8TuPi,MH-CAT-SNR-024,AIM30 貓咪吞拿魚片 30g｜AIM30 Cat Tuna Slices 30g,Sunrise AIM30,True,True,HKD,one_time,True,1,42.90,4290,19.8000,live_price_metadata:cost_cny,40.63,40.90,4090,-2.00,-4.6620,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrqp1avymNZ9,price_1U8dzTRyM6dRKLtZAzLsio4t,MH-CAT-SNR-021,AIM30 Karitto Treats 酥脆貓咪零食 海鮮味 25g｜AIM30 Karitto Treats Crispy Cat Treats Seafood Flavour 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,30.90,3090,14.4000,live_price_metadata:cost_cny,29.55,29.90,2990,-1.00,-3.2362,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrsKDQclIgy0,price_1U8dzwRyM6dRKLtZ7ujj8KaR,MH-CAT-SNR-013,AIM30 Karitto Treats 酥脆貓咪零食 雞肉味 80g｜AIM30 Karitto Treats Crispy Cat Treats Chicken Flavour 80g,Sunrise AIM30,True,True,HKD,one_time,True,1,118.90,11890,56.0000,live_price_metadata:cost_cny,114.92,115.90,11590,-3.00,-2.5231,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrvYaxZ1cxLJ,price_1U8e0DRyM6dRKLtZ7D7Iai7O,MH-CAT-SNR-003,AIM30 Karitto Treats 酥脆貓咪零食 雞肉及蟹肉味 25g｜AIM30 Karitto Treats 酥脆貓咪零食 雞肉及蟹肉味 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,50.90,5090,23.8000,live_price_metadata:cost_cny,48.84,48.90,4890,-2.00,-3.9293,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vrxdYkx6Hq9O,price_1U8dzrRyM6dRKLtZSyj8L3go,MH-CAT-SNR-008,AIM30 Karitto Treats 酥脆貓咪零食 綜合營養吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Balanced Nutrition Tuna 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,30.90,3090,14.4000,live_price_metadata:cost_cny,29.55,29.90,2990,-1.00,-3.2362,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vs7g4SLaJWJ3,price_1U8e0LRyM6dRKLtZDV8NlhJy,MH-CAT-SNR-006,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及雞肉雙拼綜合包 80g｜AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及雞肉雙拼綜合包 80g,Sunrise AIM30,True,True,HKD,one_time,True,1,118.90,11890,56.0000,live_price_metadata:cost_cny,114.92,115.90,11590,-3.00,-2.5231,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vsohIxXgEVDb,price_1U8e0NRyM6dRKLtZOs14Trkd,MH-CAT-SNR-007,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及三文魚味 25g｜AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及三文魚味 25g,Sunrise AIM30,True,True,HKD,one_time,True,1,118.90,11890,56.0000,live_price_metadata:cost_cny,114.92,115.90,11590,-3.00,-2.5231,recalculable_preview_only,preview_only_no_stripe_write
prod_V8vsqALfCDaZlZ,price_1U8e0IRyM6dRKLtZYfKTJ5RW,MH-CAT-SNR-005,AIM30 Karitto Treats 酥脆貓咪零食 牧場美味四種綜合包 80g｜AIM30 Karitto Treats 酥脆貓咪零食 牧場美味四種綜合包 80g,Sunrise AIM30,True,True,HKD,one_time,True,1,118.90,11890,56.0000,live_price_metadata:cost_cny,114.92,115.90,11590,-3.00,-2.5231,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xX3586zZhcZt,price_1U8fcMRyM6dRKLtZa6kX1FcS,MH-CAT-MONP-011,"Mon Petit Crispy Kiss 海鮮、芝士及雞肉燒烤味綜合包貓咪小食 144g｜Mon Petit Crispy Kiss Seafood, Cheese and Chicken Grill Variety Pack Cat Treats 144g",Purina Mon Petit,True,True,HKD,one_time,True,1,127.90,12790,59.9000,live_price_metadata:cost_cny,122.92,123.90,12390,-4.00,-3.1274,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xX5m49XGPiSw,price_1U8fcFRyM6dRKLtZeD9cGjwS,MH-CAT-MONP-005,Mon Petit Crispy Kiss 奢華雞肉味貓咪小食 24g｜Mon Petit Crispy Kiss Luxury Chicken Flavour Cat Treats 24g,Purina Mon Petit,True,True,HKD,one_time,True,1,29.90,2990,13.9000,live_price_metadata:cost_cny,28.52,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXBfCtwPwxjK,price_1U8fcERyM6dRKLtZ463dtKpL,MH-CAT-MONP-006,Mon Petit Crispy Kiss 奢華鮮魚味貓咪小食 24g｜Mon Petit Crispy Kiss Luxury Fish Flavour Cat Treats 24g,Purina Mon Petit,True,True,HKD,one_time,True,1,29.90,2990,13.9000,live_price_metadata:cost_cny,28.52,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXFw4xx3NEuP,price_1U8fcIRyM6dRKLtZhierJFH2,MH-CAT-MONP-012,Mon Petit Crispy Kiss 海鮮及雞肉綜合包貓咪小食 144g｜Mon Petit Crispy Kiss Seafood and Chicken Variety Pack Cat Treats 144g,Purina Mon Petit,True,True,HKD,one_time,True,1,127.90,12790,59.9000,live_price_metadata:cost_cny,122.92,123.90,12390,-4.00,-3.1274,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXIokF7G9Er0,price_1U8fc4RyM6dRKLtZnmbBZ59U,MH-CAT-SNR-026,AIM30 室內成貓 鮮魚味乾糧 600g｜AIM30 Indoor Adult Cat Food Fish Flavour 600g,Sunrise AIM30,True,True,HKD,one_time,True,1,356.90,35690,168.0000,live_price_metadata:cost_cny,344.76,344.90,34490,-12.00,-3.3623,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXLMbKeB2tb9,price_1U8fcDRyM6dRKLtZDd0FVQMW,MH-CAT-MONP-003,Mon Petit Crispy Kiss 鮮魚雞肉貓薄荷味貓咪小食 24g｜Mon Petit Crispy Kiss Fish and Chicken with Catnip Cat Treats 24g,Purina Mon Petit,True,True,HKD,one_time,True,1,29.90,2990,13.9000,live_price_metadata:cost_cny,28.52,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXM2ONlpEcC3,price_1U8fcNRyM6dRKLtZWtmFsbjT,MH-CAT-MONP-014,Mon Petit Crispy Kiss 真鯛及海鮮綜合包貓咪小食 144g｜Mon Petit Crispy Kiss Snapper and Seafood Assortment Cat Treats 144g,Purina Mon Petit,True,True,HKD,one_time,True,1,127.90,12790,59.9000,live_price_metadata:cost_cny,122.92,123.90,12390,-4.00,-3.1274,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXMB8UApWAYP,price_1U8fcQRyM6dRKLtZAt0dJH05,MH-CAT-MONP-009,"Mon Petit Crispy Kiss 三文魚、鰹魚及小魚味貓咪小食 30g｜Mon Petit Crispy Kiss Salmon, Bonito and Small Fish Cat Treats 30g",Purina Mon Petit,True,True,HKD,one_time,True,1,29.90,2990,13.9000,live_price_metadata:cost_cny,28.52,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXMTWORpMyun,price_1U8fcBRyM6dRKLtZpuYulJ4J,MH-CAT-SNR-030,AIM30 室內高齡貓 11 歲以上 鮮魚味乾糧 600g｜AIM30 Indoor Senior Cat Food 11+ Fish Flavour 600g,Sunrise AIM30,True,True,HKD,one_time,True,1,356.90,35690,168.0000,live_price_metadata:cost_cny,344.76,344.90,34490,-12.00,-3.3623,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXRC7As2ra5W,price_1U8fcHRyM6dRKLtZ0WA7KbpT,MH-CAT-MONP-008,Mon Petit Crispy Kiss 肉類精選綜合包貓咪小食 144g｜Mon Petit Crispy Kiss Meat Selection Variety Pack Cat Treats 144g,Purina Mon Petit,True,True,HKD,one_time,True,1,127.90,12790,59.9000,live_price_metadata:cost_cny,122.92,123.90,12390,-4.00,-3.1274,recalculable_preview_only,preview_only_no_stripe_write
