product_id,price_id,is_default_price,variant_mode,variant_label_zh,mofu_sku,product_name,brand,category,current_hkd,cost_cny,target_product_margin,stored_cny_to_hkd,latest_cny_to_hkd,fx_change_percent,rounding_rule,pricing_ship_to_hk_hkd,retail_pricing_rule,unrounded_proposed_hkd,proposed_hkd,price_change_hkd,price_change_percent,current_margin_at_latest_fx,proposed_margin_at_latest_fx,would_change_without_guard,passes_potential_fx_trigger_0_5_percent,within_potential_price_change_cap_5_percent,potential_review_guard_status,cost_hkd_at_latest_fx,gross_profit_hkd,gross_margin_pct
prod_V8szss31Rm8tiJ,price_1U8bDzRyM6dRKLtZ4X3eofhW,True,option,魚圖案,MH-LIF-GEN-004,高腳平口陶瓷貓咪食盤 250ml｜Raised Flat-Rim Ceramic Cat Bowl 250ml,未標示品牌,lifestyle,38.9,18.34,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",38.9408,39.9,1.0,2.5707,0.4494,0.4632,True,False,True,hold_fx_change_below_0.5_percent,21.42,18.48,46.32
prod_V8szss31Rm8tiJ,price_1U8bE0RyM6dRKLtZEhY45gCA,False,option,綠葉圖案,MH-LIF-GEN-004,高腳平口陶瓷貓咪食盤 250ml｜Raised Flat-Rim Ceramic Cat Bowl 250ml,未標示品牌,lifestyle,38.9,18.34,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",38.9408,39.9,1.0,2.5707,0.4494,0.4632,True,False,True,hold_fx_change_below_0.5_percent,21.42,18.48,46.32
prod_V8szss31Rm8tiJ,price_1U8bE0RyM6dRKLtZMRGdUPd6,False,option,羽毛圖案,MH-LIF-GEN-004,高腳平口陶瓷貓咪食盤 250ml｜Raised Flat-Rim Ceramic Cat Bowl 250ml,未標示品牌,lifestyle,38.9,18.34,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",38.9408,39.9,1.0,2.5707,0.4494,0.4632,True,False,True,hold_fx_change_below_0.5_percent,21.42,18.48,46.32
prod_V90yxohDmOksl3,price_1U8iwgRyM6dRKLtZWmshq8Qw,True,single,單罐,MH-CAT-CIAO-011,CIAO｜雞肉烤鰹魚柴魚片貓罐頭｜單罐,CIAO,cats,27.9,12.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",27.1779,27.9,0.0,0.0,0.4642,0.4642,False,False,True,no_price_change,14.95,12.95,46.42
prod_V90yyLLKXQRQey,price_1U8iwoRyM6dRKLtZP8VcS1tu,True,single,單罐,MH-CAT-CIAO-018,CIAO｜鮪魚白肉扇貝柱貓罐頭｜單罐,CIAO,cats,27.9,12.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",27.1779,27.9,0.0,0.0,0.4642,0.4642,False,False,True,no_price_change,14.95,12.95,46.42
prod_V90yhIRALdzZyY,price_1U8iwtRyM6dRKLtZyY5icJzG,True,single,85g／單罐,MH-CAT-CIAO-023,Inaba かつまぐろ｜鮪魚雞肉貓罐頭｜85g／單罐,Inaba かつまぐろ,cats,14.9,6.81,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",14.4595,14.9,0.0,0.0,0.4663,0.4663,False,False,True,no_price_change,7.95,6.95,46.63
prod_V90yhuy2ZgCVZK,price_1U8iwuRyM6dRKLtZD1NxsXXw,True,single,85g／單罐,MH-CAT-CIAO-024,Inaba かつまぐろ｜鮪魚貓罐頭｜85g／單罐,Inaba かつまぐろ,cats,14.9,6.81,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",14.4595,14.9,0.0,0.0,0.4663,0.4663,False,False,True,no_price_change,7.95,6.95,46.63
prod_V90yWS8dLSjcn2,price_1U8iwwRyM6dRKLtZ4TVBysAG,True,single,85g／單罐,MH-CAT-CIAO-025,Inaba かつまぐろ｜鮪魚三文魚貓罐頭｜85g／單罐,Inaba かつまぐろ,cats,14.9,6.81,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",14.4595,14.9,0.0,0.0,0.4663,0.4663,False,False,True,no_price_change,7.95,6.95,46.63
prod_V90yAWxmanLYZk,price_1U8iwxRyM6dRKLtZccf5xxZZ,True,single,85g／單罐,MH-CAT-CIAO-026,Inaba かつまぐろ｜鮪魚小銀魚貓罐頭｜85g／單罐,Inaba かつまぐろ,cats,14.9,6.81,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",14.4595,14.9,0.0,0.0,0.4663,0.4663,False,False,True,no_price_change,7.95,6.95,46.63
prod_V90yWGm3mtcreN,price_1U8iwzRyM6dRKLtZ5uUc9AxZ,True,single,85g／單罐,MH-CAT-CIAO-028,Inaba かつまぐろ｜高齡貓鮪魚貓罐頭｜85g／單罐,Inaba かつまぐろ,cats,14.9,6.81,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",14.4595,14.9,0.0,0.0,0.4663,0.4663,False,False,True,no_price_change,7.95,6.95,46.63
prod_V90yLm2ySqOvLR,price_1U8iwURyM6dRKLtZvEEuMvIT,True,single,單罐,MH-CAT-CIAO-001,CIAO とろみ｜鮪魚魷魚濃湯貓罐頭｜單罐,CIAO とろみ,cats,25.9,11.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",25.0546,25.9,0.0,0.0,0.468,0.468,False,False,True,no_price_change,13.78,12.12,46.80
prod_V90ygMTkWiOVNg,price_1U8iwYRyM6dRKLtZYbdZDFYL,True,single,單罐,MH-CAT-CIAO-004,CIAO とろみ｜烤鰹魚雞肉柴魚片濃湯貓罐頭｜單罐,CIAO とろみ,cats,25.9,11.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",25.0546,25.9,0.0,0.0,0.468,0.468,False,False,True,no_price_change,13.78,12.12,46.80
prod_V90yH5bCkLyGYU,price_1U8iwaRyM6dRKLtZbm2N3cUU,True,single,單罐,MH-CAT-CIAO-006,CIAO とろみ｜下泌尿道配慮雞肉鮪魚扇貝濃湯貓罐頭｜單罐,CIAO とろみ,cats,25.9,11.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",25.0546,25.9,0.0,0.0,0.468,0.468,False,False,True,no_price_change,13.78,12.12,46.80
prod_V90yJbWqkU76Xa,price_1U8iwbRyM6dRKLtZl7K9ejmQ,True,single,單罐,MH-CAT-CIAO-007,CIAO とろみ｜奶油濃湯雞肉鮪魚蟹柳貓罐頭｜單罐,CIAO とろみ,cats,25.9,11.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",25.0546,25.9,0.0,0.0,0.468,0.468,False,False,True,no_price_change,13.78,12.12,46.80
prod_V90yhouIdri4Ou,price_1U8iweRyM6dRKLtZOPT6WHop,True,single,單罐,MH-CAT-CIAO-009,CIAO とろみ｜11歲以上鮪魚扇貝奶油濃湯貓罐頭｜單罐,CIAO とろみ,cats,25.9,11.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",25.0546,25.9,0.0,0.0,0.468,0.468,False,False,True,no_price_change,13.78,12.12,46.80
prod_V8sFjjO8IgpPvO,price_1U8aVNRyM6dRKLtZ7S60votS,True,pack_size,體驗裝｜三文魚海苔味 1 包（8 根）,MH-DOG-GEN-001,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,Complete ytt,dogs,14.9,6.74,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",14.3109,14.9,0.0,0.0,0.4717,0.4717,False,False,True,no_price_change,7.87,7.03,47.17
prod_V90yamZYZI7jNF,price_1U8iwXRyM6dRKLtZywWN34fZ,True,single,單罐,MH-CAT-CIAO-003,CIAO とろみ｜鰹魚高湯雞肉鰹魚扇貝濃湯貓罐頭｜單罐,CIAO とろみ,cats,22.9,10.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",22.9313,23.9,1.0,4.3668,0.4492,0.4723,True,False,True,hold_fx_change_below_0.5_percent,12.61,11.29,47.23
prod_V90yLEVAaxxHJj,price_1U8iwZRyM6dRKLtZc4a9huRq,True,single,單罐,MH-CAT-CIAO-005,CIAO とろみ｜鰹魚高湯雞肉鮪魚魷魚濃湯貓罐頭｜單罐,CIAO とろみ,cats,22.9,10.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",22.9313,23.9,1.0,4.3668,0.4492,0.4723,True,False,True,hold_fx_change_below_0.5_percent,12.61,11.29,47.23
